listing_id	id	reviewer_id
1351716	6536440	2026333
856550	6536994	7429804
649243	6537454	7464716
1377812	6537931	7463270
1023693	6539269	7605348
1256892	6541123	7730878
1133329	6542945	7813741
11411	6544859	3127086
1118153	6546402	7991423
231097	6550550	5357398
486829	6551448	7953454
703058	6552756	5295120
1003890	6553436	5666293
258571	6553818	4631042
719233	6554212	6105963
1145941	6555375	6444489
254340	6555791	2560993
286712	6556241	6666007
479653	6556517	6721050
475361	6556913	6394347
988176	6559677	6853693
430610	6559683	7075293
1039766	6561229	3948903
140331	6561444	7364459
826436	6561604	7192870
975179	6562758	7486069
619366	6562786	3084510
762029	6565535	5628387
1171574	6565827	5537031
25002	6569090	7881741
173896	6569461	7745447
1340668	6571012	7819216
668169	6571297	7845150
573942	6571471	7268334
1472532	6572110	6742215
1432713	6572782	1241030
444221	6573472	8038142
1392332	6573680	6764611
1060467	6575407	318952
80188	6575812	8075642
1023693	6575838	373340
486829	6576997	2808857
609701	6578686	3942315
544433	6579919	2753958
63308	6580019	5455742
116221	6580784	5766537
1097520	6581918	6151300
1110749	6583384	2649244
1223644	6585039	1755177
1048798	6586771	6681012
856550	6587422	6708033
444221	6587672	4534336
43373	6588999	5629257
442487	6589858	7301949
1018204	6590256	1260642
1256892	6591147	39883
529090	6592687	7557439
535300	6594590	7637098
92835	6595650	4815770
649243	6595828	1165064
817115	6598326	3250071
1355094	6599204	2656118
231097	6599218	7922252
1351716	6601556	7670001
522287	6601718	8009024
143580	6604598	5343112
1146966	6607320	7677354
1472532	6607344	8106452
1525972	6608802	5965718
481220	6608881	4158015
59838	6609055	4430565
175576	6609215	4393292
25002	6609940	1647594
955506	6610044	5362149
841049	6611191	3511573
606297	6611345	6013620
941467	6611632	5257856
706385	6612809	6404034
1175308	6614334	6672388
84030	6614531	4429501
988176	6616124	4603099
649243	6616404	4717829
973859	6616454	6949805
557126	6619042	1557704
226677	6622700	7432954
1071843	6622992	7177153
430453	6623246	7363912
258571	6624591	2714512
1003890	6625815	4274720
66611	6629430	7532925
1349175	6629748	5396025
1118153	6629974	780027
1018204	6634301	3760759
1328159	6635095	3516543
486829	6640511	8016766
1439237	6640832	8058161
1355094	6641643	1658761
953595	6643648	7323285
953595	6643745	7557645
573942	6646226	435281
444221	6648800	4484116
522287	6649550	8185984
1348777	6650474	6724040
1525972	6650782	7333330
1136522	6650788	2701912
699460	6651517	8382607
38545	6652094	1450466
208670	6652216	5397733
904057	6653816	6187317
53867	6654133	243602
119103	6655834	6689837
1133329	6656696	6863805
132160	6657066	6903955
1214306	6657148	6932030
1256883	6657499	6216231
789966	6660336	2384718
535300	6660540	1482630
856550	6661807	7421729
1256892	6663643	6409053
353347	6666997	884777
20868	6667729	1323865
1455269	6668467	7255150
841049	6672910	7082595
1009838	6673279	8034601
116221	6677511	1698056
817115	6681444	4961606
397117	6682363	6198896
1110749	6682842	5864312
481220	6683377	5877859
1148517	6684715	4780849
619366	6684975	1644619
762029	6689291	7509672
47196	6690363	7594303
251922	6690387	7555233
788146	6690633	7421856
15108	6691479	7640733
444221	6693249	2896832
140331	6694058	6076936
1349175	6694742	7903391
1472532	6695281	7784477
1439237	6695425	7942335
677266	6695783	7978810
719233	6697396	3475361
1107845	6699398	8133994
859467	6699647	8144625
1118153	6702022	8168055
1340668	6702274	994349
282934	6704753	985494
706385	6705199	5655648
1097520	6705696	6306743
835149	6705744	132759
1167507	6707151	6762508
430610	6708053	2382422
714043	6708320	3178735
1264287	6708777	66019
447488	6709721	7259911
53867	6709971	7305733
143704	6710099	7291950
557126	6710540	7248453
522287	6710953	7074473
1321090	6711039	7429594
1223644	6711355	3164132
116221	6712899	4770339
649243	6714944	4365823
573942	6717855	6288649
486829	6718409	2170085
856550	6720942	3131361
47196	6722558	5905955
1348777	6724621	4135649
175576	6725549	8260766
719233	6725611	3041495
609701	6727030	5542581
25002	6727403	5884602
481220	6727714	4938963
882274	6727770	881918
444221	6728369	6350245
143580	6728713	6298630
5682	6729227	6642573
244499	6731608	6853693
746380	6732975	7303405
935432	6733243	4993980
1090449	6733536	7411509
1171574	6734163	7476255
443580	6735895	4777563
1214306	6736195	1458345
1118153	6737889	7707599
1386306	6739967	2266170
175576	6741022	7634167
522287	6742064	955935
1060467	6745844	6080132
1023693	6747822	8257539
1432713	6747916	8263220
817115	6748347	7199702
491958	6752497	912782
365550	6753189	1104464
613020	6753437	2363630
533443	6754275	6919479
47196	6754771	7007636
442487	6755457	2687961
613151	6755667	7209963
43373	6755755	7183939
1003890	6756517	3537478
1146966	6756819	6079166
173896	6758048	2250055
1018204	6759360	370491
706385	6760217	7099930
856550	6760357	7709243
443580	6762134	7849127
119103	6762316	379985
1321090	6763040	7815045
53867	6766944	7779273
1107845	6767418	7610269
447488	6768777	4248464
573942	6769329	7460965
882274	6769535	2246221
1455269	6771554	8239592
1009838	6772746	7157772
1472532	6772792	1238047
788146	6773730	8292611
486829	6774853	99856
1348777	6774889	8333656
565703	6776884	5925040
841274	6777472	6106065
1048798	6777678	5487377
619366	6778227	6303584
340706	6778972	6575586
365550	6779154	6110518
180939	6779910	6741944
397117	6779941	6763696
15108	6782583	7098109
719233	6782979	7140337
116221	6783437	325016
762029	6784251	7368992
699460	6784333	7379765
251922	6784582	6792543
506542	6784878	5550258
1377812	6785588	4934334
1145941	6786208	6755943
1023693	6786760	6592829
1039766	6787494	7659243
1351716	6788433	4589192
529090	6789161	7472748
86185	6791568	7904224
815017	6794231	5553290
1167507	6795249	8082890
226677	6796552	4441034
1525972	6800586	5954609
491958	6804330	5762417
189156	6805103	5839576
977722	6809062	2466479
611500	6809190	6949805
143704	6811078	6601631
481220	6811160	7217164
973859	6811660	7264180
1321090	6812321	4917713
1246769	6812625	6368180
119103	6813811	7441939
384797	6814417	2518131
941467	6815623	903887
613020	6816595	7634516
1171574	6819073	7778398
1118153	6821645	7898964
1472532	6822139	2458395
835149	6822205	2798688
1455269	6822433	5534884
20868	6822473	6968299
668169	6824039	7883430
1417880	6825305	8023710
219532	6825505	7977009
260613	6827283	5926213
585418	6827360	91685
1495271	6827525	8056911
1107845	6829113	8141867
486829	6831233	2008142
1537246	6831597	7305733
1039766	6839976	133037
1348777	6840598	8310410
442487	6841613	7324758
63308	6841786	3057194
544433	6842096	419018
904057	6842851	593731
338091	6843345	5967747
47196	6843990	6232150
254340	6844554	6413763
609701	6845097	6575882
43373	6847424	7036070
5682	6849329	7292365
557126	6849467	7310396
788146	6849687	7332753
522287	6849853	7354233
475361	6850522	1346181
1305009	6850632	7044208
714043	6851681	5134211
1214306	6852967	2959369
286712	6853206	7656933
442487	6854117	7351131
20868	6856417	1648902
1566487	6863126	3462691
488268	6863600	8347857
170273	6864389	3945114
397117	6866853	6608600
909102	6866913	6605726
282934	6867491	6599990
719233	6868311	2534424
444221	6868473	6130749
132160	6868517	7074101
1264287	6868685	7009887
340706	6869296	2148373
948077	6869416	6414012
506542	6869759	7076806
53867	6870332	7375148
856550	6870519	803359
1256883	6873438	7740711
793629	6875002	7863886
491958	6875339	379985
1023693	6875756	7918458
84030	6877231	7936014
1018204	6877426	7988143
116221	6877450	7973622
176678	6877801	1555309
82763	6879125	6504343
841274	6879522	8069913
365550	6880640	6481895
565703	6881550	2165504
447488	6881891	4911971
1223644	6882479	5360650
1328159	6883230	2159476
1252147	6883620	8048344
486829	6883668	8241713
859467	6884893	7812388
703058	6888543	4963154
92835	6890747	1965727
817115	6891039	6770150
882274	6891059	6773607
841049	6893812	7359044
1340668	6893882	2286442
119103	6893938	7410674
1428687	6897386	6928901
1003890	6899318	7991483
1256892	6900468	7411404
1214306	6900607	521183
1494828	6901543	7594187
1386306	6901603	8098943
1455269	6902259	8143553
677266	6903321	7930374
1018204	6903772	1669790
789966	6904823	737671
1187735	6905334	2798
1244053	6906013	766675
458189	6908354	6448635
43373	6910280	1017302
496074	6910598	3381564
975179	6911733	5245939
1027860	6911981	4965849
609701	6913036	5439607
815017	6913341	2402160
241032	6914098	4418610
143580	6914725	3201296
1246769	6915948	6919807
430610	6916261	7609133
544433	6916473	6453750
1171574	6918355	7405833
4291	6918731	7857256
174636	6921189	8074132
841049	6922279	8121517
1118153	6922679	965636
529090	6923095	7760204
585418	6923689	8186715
231097	6924260	8235075
365550	6925055	6501002
1547337	6925246	8242907
264829	6926043	3616541
447523	6928736	8401369
835149	6929554	8347857
217142	6930613	5104693
397117	6931547	5971751
699460	6931563	5975222
706385	6933001	2292866
958475	6934168	3226522
1321090	6935735	5339648
613020	6936914	5547648
488268	6937284	7489685
762029	6937897	6861984
119103	6939548	836321
1071843	6940077	4050261
481220	6940119	7783425
1472532	6941534	7955157
1145148	6942593	661595
565703	6942925	8054158
1090449	6943225	8071699
522287	6945535	1098250
1107845	6949400	31210
1060467	6949473	8333094
1566487	6950336	7994899
835149	6951527	7673675
1018204	6951690	3961524
48848	6952011	3023653
293890	6952149	4590315
365550	6952745	5266546
609701	6954127	5884602
251922	6954712	6106065
1030615	6955354	2632792
856550	6955860	6119460
1187735	6956873	6262826
320704	6957238	6385113
557126	6957423	6804090
442487	6958278	2636668
1097520	6958830	2476366
92835	6959128	7037535
180939	6959528	7149008
338091	6968631	6444205
1256892	6968995	8120153
1349175	6969889	1243271
909102	6970254	3261258
1023693	6972035	3890974
1531458	6972299	8266552
1539476	6973068	318952
1429904	6973691	729527
1348777	6974222	1600141
1439237	6974324	7294601
1386306	6976854	8337784
522287	6977096	8437884
1593939	6978161	2825235
491958	6981152	1853769
1223644	6982366	4549254
988176	6982522	4701918
244499	6983825	7078355
1349175	6987080	7446335
1171574	6987284	7498906
1377812	6987344	7504146
1244053	6987577	3510661
1023693	6988566	7596341
488268	6989334	7675094
613020	6989651	7686654
714043	6991079	261612
835149	6992169	7731482
143580	6994757	8003304
4291	6995737	3168696
1220816	6996091	8074444
746380	6997038	8096547
789966	7000361	8256103
1060467	7002184	5265224
1429904	7002492	8290402
1566487	7003595	3586462
11411	7003956	7317455
945833	7004723	5341815
606297	7004850	5468045
397117	7004920	4069491
25002	7005150	5697329
286712	7005598	5962190
882274	7005600	4377904
902243	7005959	687210
282934	7006206	2885227
1090449	7006410	5382061
841049	7006574	5797087
1003890	7007305	6625438
762029	7007895	4185737
856550	7007897	4185737
1246769	7008060	6824968
365550	7008763	858068
1321090	7010387	52799
1048798	7010837	3141118
522287	7010873	7307800
189156	7011328	6597480
446276	7011724	7385951
817115	7012102	5445660
1256883	7012719	7363398
1118153	7012744	7498431
565703	7013040	3076881
116221	7013600	7389793
1148517	7013942	6642762
1214306	7016172	7782212
668169	7016772	7738172
475361	7017080	6816128
696004	7019103	7916791
1340668	7019612	7803936
315120	7023845	8068785
1549973	7026986	8262375
1571230	7031241	2737163
5682	7032268	3737611
92835	7032502	5855510
481220	7032520	2996111
258571	7032620	5921904
835149	7032634	178199
11012	7032648	4010983
444221	7032650	5978171
143704	7032702	4366901
609701	7032842	6029049
430453	7032848	6124752
340706	7032948	4312756
175576	7033364	6398279
1071843	7033763	737226
1146966	7033833	6647728
619366	7034065	6746464
557126	7035273	7037771
1264287	7035981	993954
1351716	7036863	4062134
1187735	7037178	7536112
637710	7037282	1578803
10385	7037635	2959369
443580	7038860	7701465
1097520	7039595	6396499
788146	7039996	7848221
1432713	7040009	3480662
1260259	7040278	2464302
1427103	7040358	6150109
231097	7040382	7876628
1593939	7042137	8263368
1256892	7042219	7919623
176678	7042333	7901397
1488166	7042441	6214859
1204142	7042519	4587762
1494828	7042541	1873662
84030	7042964	4810431
443736	7043442	8035203
573942	7043501	6694736
1495271	7045086	8108931
1009838	7045494	7645758
1023693	7045634	8052253
942490	7046225	3384736
1266459	7046244	7838053
1539476	7047241	6522599
1537246	7047396	5962212
1355094	7048598	8253036
1171574	7049074	2841100
649243	7049771	772707
1561256	7049858	2545889
1547337	7050104	3143151
1429904	7050105	5226390
1483944	7050211	829596
1561256	7057517	8442506
544433	7064833	5532477
904057	7064953	2648320
973859	7066674	6885527
692671	7066994	6222912
948077	7067781	1751590
909102	7067816	6459045
251922	7068509	3550356
320704	7068671	5310679
1039766	7068755	7466815
613020	7070225	7731800
1305009	7070985	7830391
565703	7072555	1182713
522287	7072999	8060362
1450262	7073148	8058427
132160	7073970	3349598
25002	7074723	1552065
1455269	7075105	8117158
1214316	7076293	8236945
1220816	7076371	3115177
762029	7077235	8281747
488268	7077418	8167343
116221	7077603	7988191
1557314	7078403	1553890
1244053	7079429	8388491
808811	7082735	3178456
1545801	7082795	2034502
1060467	7083461	1767539
988176	7083808	8473299
1593939	7086145	8510541
226677	7087408	2478479
699460	7088767	8401852
585418	7088870	8086323
793629	7091235	446285
706385	7091513	3794985
707424	7092026	6090159
284813	7092376	6337106
254340	7092741	5195750
1030615	7093832	7072722
80188	7094165	155040
746380	7095071	7015371
1349175	7097476	6217575
444221	7098456	19081
258571	7099060	5106148
719233	7099498	5567420
53867	7100753	5772835
1023693	7101057	8130325
353110	7102675	7083148
699460	7105917	3836613
1472532	7107420	2033141
175576	7107770	8559198
119103	7108522	4418610
522287	7108550	8575094
1246769	7109723	1986831
170273	7112779	2356892
365550	7112831	6700923
47196	7113129	6843294
143580	7113338	4129440
92835	7113526	6064784
175576	7113736	871506
841049	7114324	3001382
443580	7115260	2940592
815017	7115935	2551584
774659	7116754	7654662
1048798	7116883	7728833
315120	7121496	6352336
719233	7122108	6866363
10695	7123994	8190326
447523	7125789	8473568
1589461	7125887	3181181
535300	7126447	8502300
1039766	7128558	489513
1090449	7133143	6559342
92835	7133165	5855510
397117	7133882	1103588
611500	7135227	7208060
958475	7137970	7597648
1351716	7139763	5696060
835149	7139921	7954676
565703	7140281	7746937
1321090	7140678	7967304
1003890	7142794	862329
941467	7144315	1991797
580182	7144881	4276703
5682	7145586	6508560
668169	7145684	7837820
1030615	7145936	8241831
481220	7146301	8159884
557126	7146811	8440695
841049	7148309	8516322
278192	7150305	8588394
116221	7150888	5926213
649243	7151202	8619296
175576	7152205	8651818
904057	7155148	2610616
284813	7155253	5016518
535300	7156248	6787913
241032	7157257	4018453
544433	7157313	7035494
63308	7157945	7156017
258571	7158051	6667730
762029	7158498	7256283
719233	7158609	862738
977722	7160687	7553080
1167507	7160713	7541516
1349175	7160925	1556147
1023693	7161196	7522465
53867	7162951	7777980
1428687	7163314	1418137
1022135	7164673	7813664
975179	7165133	7922972
365550	7165454	6540562
475361	7165611	7680425
1256883	7166838	2291271
1214306	7168053	622572
841049	7168529	100354
153967	7169188	8146256
1525972	7169616	279790
988176	7169695	7029144
496074	7169988	3269059
1534622	7170214	1034245
47196	7171755	4282599
936378	7172677	3995802
443736	7172743	7275560
11411	7173223	8262313
1494828	7173474	8284104
1097520	7177577	2649612
835149	7177920	8422416
1214316	7179336	8520980
1148517	7180188	375104
443580	7181755	8549272
649243	7183464	3394202
443580	7183478	1335254
708774	7185983	8635901
958475	7188318	2520312
1163345	7189324	8680751
955506	7190512	2054970
703058	7190975	1890035
103466	7191580	5195750
25002	7191699	6687337
132160	7191745	6704584
491958	7193583	7229825
43373	7193946	2632169
1246769	7196228	793728
380950	7196586	7728055
119103	7196976	7659023
442487	7196978	7749551
143580	7198382	5405081
202260	7198542	3412466
479653	7199576	8012147
219532	7201100	5101555
180939	7201473	1588278
1146966	7202107	1569618
116221	7203758	4149431
1260259	7203820	8289258
47196	7206424	8245359
1566487	7207025	2554611
1455908	7207620	6328699
1118153	7208561	4418827
856550	7208569	3956428
1200829	7208845	8494918
1351716	7209936	1840819
1009838	7210496	8573795
941467	7212071	8634786
173896	7213144	3401076
1593939	7213178	8662546
92835	7215085	4022764
719233	7217804	7157137
86185	7220443	6932741
5682	7221643	7905134
789966	7221877	7765031
1392332	7221953	7723608
613020	7221991	2413245
488268	7222097	7828414
25002	7223910	6816128
47196	7224600	8185191
909102	7225512	3950020
170273	7229031	8513856
699460	7229938	6281730
1023693	7230257	7310742
1455269	7230377	8558740
447523	7231411	8335453
1349175	7232649	8266818
1539476	7233125	8676811
522287	7234262	2972262
557126	7234662	1499019
92835	7237228	5595302
170273	7240417	7099007
251922	7240991	1390425
1264287	7241840	4880356
1018204	7244253	7611152
365550	7244666	4582644
189156	7245453	937196
365550	7246205	7779821
340706	7246578	1021598
817115	7246819	7700195
904057	7248273	2028012
706385	7248692	5704596
1472532	7250210	2589769
995443	7251126	8068619
446276	7252832	7546907
1340668	7253676	8199171
565703	7254489	206203
1246769	7254541	6990213
762029	7254711	4776594
442487	7256497	145959
43373	7256942	8329153
1351716	7257142	8337031
1090449	7257512	8336429
53867	7264731	6559306
573942	7265750	8612775
1429904	7266080	5208871
815017	7267125	7272141
1386306	7268548	2653543
1220816	7269711	1236611
284813	7271024	5290742
25002	7271623	1606649
353039	7273215	6988380
143580	7273375	7084952
491958	7274412	7244224
649243	7276444	6439972
1071843	7276913	2930151
841274	7277039	7722953
975179	7277483	7933332
254340	7278496	8037175
143704	7278516	1615211
580182	7279688	2049848
1171574	7280601	8225553
1030615	7281700	8263697
1097520	7283379	8442100
1039766	7284670	8522615
365550	7285072	1867926
613020	7286455	7410431
5682	7287621	5408618
1118153	7289444	8690419
25002	7291734	6782575
458189	7293497	2364807
1256883	7294789	8739825
1561256	7295587	5055002
522287	7295940	8752164
47196	7296052	1414641
988176	7296353	8013961
1214306	7296455	8757777
19611	7296702	1304856
882274	7296883	8607329
63308	7299278	377476
544433	7300465	5664806
719233	7302031	3461903
1321090	7302722	3726682
1048798	7302984	7423994
922986	7305757	7599349
1349175	7306073	4365735
365550	7306868	8016293
443736	7308607	8169089
1511620	7312857	8265028
231097	7313942	8366129
995443	7314254	8569456
835149	7314897	1450494
788146	7318726	7296669
565703	7319474	7305733
397117	7322217	5367310
506542	7323015	5991832
904057	7323475	5759857
365550	7324554	2326053
882274	7324650	5590682
699460	7326786	2819513
43373	7327438	46470
522287	7328512	2632169
958475	7329216	7636569
1171574	7333409	1709734
47196	7335245	8088040
706385	7336446	8167657
1351716	7339318	413597
1146966	7341925	2162970
1090449	7342916	1718187
1030615	7343234	8337031
282934	7343535	5237762
4291	7343991	8502576
909102	7344963	4859699
30712	7349280	7990323
479653	7349884	8832675
941467	7351869	8679165
1348777	7354431	7461364
1305009	7356727	8573515
1594328	7357309	8717228
1133329	7362687	7118010
47491	7363639	7392039
258571	7364086	6675588
988176	7364248	3201219
1023693	7365755	5372607
340706	7366291	7765630
1114695	7366855	7873771
443580	7367021	7899366
544433	7367480	3274020
1246769	7368847	8066287
1472532	7368949	8072250
132160	7370756	3915457
1377812	7370977	8216720
1204142	7371803	8261424
1214306	7372564	3107639
931785	7373092	8111835
1256892	7373412	247898
1494828	7373873	3955029
1097520	7373943	7097573
1328159	7377366	8557079
119103	7379536	8650075
815017	7382195	8739459
1547337	7382355	6890002
338091	7382694	1776169
580182	7384933	5310311
1220816	7385114	8693406
449602	7385302	4401324
808811	7386436	4655531
522287	7387825	8831762
817115	7389624	5657601
10385	7391532	2978320
5682	7395192	7936105
841049	7395406	1306560
1198884	7396576	8065202
856550	7397178	8180916
1003890	7402804	4671158
1214316	7403260	4923813
1356339	7404208	2025358
1432713	7408093	5389593
1171574	7408718	8848323
565703	7410381	916668
63308	7411275	433382
841274	7412954	2949524
557126	7415708	2012291
789966	7417587	1819314
475361	7419570	8399071
995443	7420159	2085874
1223644	7420257	8477533
1118153	7422195	8594687
340706	7423588	4307329
1220816	7426204	5225388
788146	7426798	6815436
1146966	7428587	270117
793629	7431293	2062582
25002	7431380	925945
1145941	7431557	231034
258571	7432016	5107849
119103	7435071	7809875
153967	7435421	6675495
170273	7435907	868275
443580	7436101	535647
47491	7438497	7098271
1023693	7440555	5440666
841049	7441546	8303111
1252147	7442172	8529383
1039766	7444013	398672
817115	7446918	8792178
397117	7448627	8693406
1520533	7448727	8837686
1009838	7450554	8784618
835149	7452868	4862560
365550	7453992	274427
544433	7454756	2256427
613020	7455472	7336285
1417880	7456701	6755552
1071843	7457081	4746621
282934	7460834	3112682
1349175	7461532	7182655
1163345	7464194	8344598
988176	7466199	8619580
25002	7467534	8671134
1494828	7467802	4298025
1392332	7468959	8406970
1340668	7475897	6199756
143704	7476673	7989277
9596	7477095	524675
706385	7477480	1774157
703058	7479852	6791970
25002	7480997	2559467
1351716	7481305	737615
856550	7481379	377161
699460	7483415	7912573
365550	7485365	8123357
817115	7486210	7038755
1118153	7486586	712776
491958	7487274	4124968
254340	7488188	8361407
1450262	7488374	8380992
444221	7491489	8614940
815017	7491979	8639715
1356339	7494494	3561311
284813	7495136	5551673
1488166	7495236	8784718
789966	7496455	8190326
496074	7496609	6519545
649243	7496847	1002786
1566487	7498090	2919895
1023693	7498184	8873950
443580	7501395	5556227
444221	7501396	7108465
444221	7501398	7776803
443580	7501399	5851904
443580	7501400	6989434
443580	7501401	6495915
443580	7501402	841247
426089	7501676	2673577
481220	7505273	1099418
53867	7506520	7332359
522287	7507453	208111
1321090	7509470	7717954
143580	7509527	7592620
1256883	7510016	1614134
1163345	7511852	5037382
988176	7513859	6202609
841049	7513865	7287681
340706	7514167	6152611
762029	7515781	4510091
1472532	7516147	923856
1198884	7519716	8073720
1571230	7520987	8491782
995443	7523350	8575290
859467	7527242	2045051
1583047	7530428	8754279
1136522	7531159	8738427
1349175	7534051	8822028
1204142	7537911	1339123
47196	7537945	4666353
1561256	7539681	5055002
975179	7540719	8811405
458186	7542443	2556218
533443	7542711	2091281
1252147	7542790	4121038
835149	7543028	464499
1009838	7544528	8054488
397117	7545813	2246670
544433	7545831	5550031
788146	7549646	7459377
619366	7550234	4523817
258571	7550569	679887
5682	7551019	7558894
565703	7551322	7775808
1090449	7552523	7763932
1246769	7552758	6445461
25002	7553056	7987345
479653	7554369	4832676
1023693	7555482	7364358
320704	7555957	8243327
119103	7556947	7556472
1214306	7557242	7707264
699460	7558094	8392941
251922	7559181	3351402
1214316	7560090	5051508
958475	7560264	8244632
1392332	7564335	4048305
278192	7571198	8925981
208670	7571308	583410
1539476	7572034	8157278
458189	7572048	7748689
458183	7572836	1770872
882274	7573654	738960
904057	7574253	5501442
719233	7574397	5678576
365550	7576940	7342669
1048798	7577389	5268851
491958	7578804	7823172
1071843	7580485	985345
202260	7583033	8346433
1537246	7583421	8286377
573942	7589022	8553181
1305009	7589352	8797623
1429904	7590133	410598
132160	7590844	3569549
25002	7592626	8923722
649243	7592630	7312233
481220	7594845	2556218
92835	7596636	6055879
1030615	7599159	5567424
817115	7602544	2227806
496074	7605155	2701270
909102	7605324	2746372
475361	7605588	3441164
80188	7606046	8375005
841049	7607011	8050431
365550	7608475	5256499
1220816	7609229	8755002
856550	7610259	8620148
1198884	7611239	8524417
444221	7611723	5333588
1171574	7611865	8593528
10385	7613303	6680375
1349175	7614302	8883225
565703	7616237	8685862
443580	7616665	4402910
522287	7617106	4923813
890677	7617515	1209522
1097520	7618061	5806272
882274	7618680	3961346
397117	7620345	7465045
1090449	7624227	1939121
25002	7625234	5556808
488268	7625284	3587323
1223644	7626463	8335739
143580	7627761	345358
53867	7629111	8705628
1377812	7631180	8813869
1214316	7633530	8771911
762029	7634747	6199756
1114695	7635673	102623
649243	7636621	8518760
535300	7637107	1819314
522287	7637940	81644
365550	7637998	2960674
948077	7640638	6959464
1246769	7641678	3906462
92835	7641960	7442077
719233	7642294	2889176
506542	7643796	7895045
491958	7645378	8093172
817115	7647375	8346622
226677	7649235	8389578
1146966	7651389	630534
699460	7651747	8696162
706385	7653111	452921
565703	7656209	5133677
1009838	7662445	4586457
443736	7663004	6114537
182716	7664577	5791078
447523	7666321	3354862
609701	7669219	7900306
1204142	7669582	2230493
619366	7670788	3700593
1071843	7671790	8143391
793629	7672974	8408680
1214316	7673714	4160737
841274	7674759	8572228
1513847	7678427	6916679
1167507	7679238	8820376
1256892	7681218	3911252
613020	7681778	4949991
74328	7688032	4690389
92835	7688691	616870
544433	7689129	799257
258571	7689291	6217561
882274	7690832	6903662
25002	7691016	5189389
5682	7691812	4606892
481220	7692701	6609133
606297	7693205	7383571
426089	7694200	392983
365550	7694899	7720829
1356339	7695262	6182867
1090449	7695846	2488248
63308	7695936	5213620
1030615	7696330	3852358
535300	7697226	2208852
1023693	7699470	434371
856550	7699484	8168959
443580	7699526	2896568
1214306	7699558	567068
20868	7699706	7594303
1525972	7699790	8183560
1204142	7702900	1148270
692671	7703196	8364728
1223644	7704245	8442390
1539476	7704753	3354856
941467	7707123	2539143
808811	7712495	8754991
1494828	7714804	7351448
1432713	7715790	7115
1146966	7718381	8729453
529090	7720357	5370530
1428687	7723470	8990963
244499	7725529	1918455
1538865	7725625	3317689
835149	7729114	7511036
1107845	7731684	4352256
988176	7732462	8459853
988176	7732464	8240175
442487	7733748	6039794
958475	7733882	2849860
47196	7734384	6366572
486829	7735338	6846051
143580	7739490	7364622
699460	7739808	7101003
904057	7740767	6146472
988176	7742011	1756852
443580	7742144	7063310
320704	7743368	5757674
208670	7744131	1481972
53867	7744537	8237106
1198884	7746568	8284484
488268	7747070	5074648
479653	7747953	8502629
1349175	7747955	8373820
1566487	7750592	7302560
815017	7751708	8645113
1599856	7752329	181691
817115	7752589	2688897
1003890	7752770	8728487
557126	7752941	4397874
1377812	7754440	8716624
286712	7755057	6505464
1340668	7756746	7286165
707424	7758056	6761817
619366	7760702	225658
1531458	7761562	8504801
1097520	7764111	3635722
1602488	7764441	1872896
365550	7764940	7229425
43373	7768246	1685141
609701	7768414	6509494
1133329	7768416	7168294
491958	7769915	6660250
706385	7770509	3745714
365550	7770855	7913425
762029	7773193	8262574
1090307	7773481	8251217
10385	7774161	8402155
231097	7774621	8213793
909102	7774681	8254670
1145941	7776170	8609816
444221	7777851	7882710
1594219	7779133	1785600
1520449	7779469	5590555
1561256	7780954	8799475
1520533	7781334	8939731
506542	7781853	2314801
748526	7787043	3567820
973859	7788297	6672221
175576	7790331	7723732
613020	7791373	3081174
1246769	7791705	7870525
619366	7794098	2459928
1171574	7794322	8540324
170273	7795858	528902
522287	7795910	196804
703058	7796632	7776938
565703	7799088	3025410
1198884	7801005	8597825
841274	7803640	6731519
859467	7804316	8333499
258571	7805359	6570750
23430	7805500	1702514
1163345	7805588	5556227
47196	7805842	1393726
904057	7811110	7864590
251922	7811618	1823088
817115	7813604	3833141
1023693	7814284	7448809
835149	7817162	8760543
1214316	7818830	8812256
649243	7819986	9060633
356608	7820500	9087223
1348777	7823992	9215462
92835	7825230	432671
856550	7834165	8805435
649243	7834345	7448809
1071843	7835515	7709322
143580	7836340	5155106
565703	7837922	659038
53867	7838191	594768
1163345	7838347	1649187
447523	7838991	7042414
762029	7839025	9061561
119103	7840368	458751
140331	7840686	8179042
340706	7842912	6199024
948077	7845688	6358123
609701	7846284	1287663
63308	7849106	7976877
5682	7849214	7871063
282934	7850647	8263378
1472532	7852292	2971814
1167507	7858868	8897258
1450262	7859578	7570404
1594328	7859884	2230351
30712	7860756	2606157
132160	7863402	8047825
1602488	7866356	4061986
479653	7869983	7248030
119103	7872161	1488233
353039	7874544	3142715
613020	7875192	8168472
762029	7875302	8196009
20868	7875620	8095789
544433	7877158	8343623
365550	7878924	8481199
841049	7883432	63508
1432713	7883867	8695661
1246769	7884123	7585897
1030615	7885927	1015937
1349175	7890370	766513
706385	7891177	390714
1039766	7892565	2001254
988176	7892653	1017306
1566487	7893107	377964
338091	7894890	9012735
708774	7895803	9013954
703058	7899093	865792
175576	7899241	474203
463768	7903861	1523525
1429904	7903923	2321039
1097520	7907475	5303291
446276	7914056	6737719
995443	7918424	8267753
208670	7919122	6308193
841274	7919148	8011931
1220816	7920568	7381504
315120	7920598	3072757
1023693	7921384	7799813
649243	7921532	8595884
522287	7923201	8695015
793629	7923528	5241214
958475	7923542	2073657
397117	7923778	2416572
481220	7923782	309549
973859	7924704	8770775
609701	7925897	507273
